A:00 F:40 B:20 C:05 D:00 E:D8 H:84 L:1E SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C1
A:00 F:60 B:1F C:05 D:00 E:D8 H:84 L:1E SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C1
A:00 F:60 B:1F C:05 D:00 E:D8 H:84 L:1E SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C1
A:00 F:60 B:1F C:05 D:00 E:D8 H:84 L:1D SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C1
A:00 F:40 B:1E C:05 D:00 E:D8 H:84 L:1D SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C1
A:00 F:40 B:1E C:05 D:00 E:D8 H:84 L:1D SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C1
A:00 F:40 B:1E C:05 D:00 E:D8 H:84 L:1C SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C1
A:00 F:40 B:1D C:05 D:00 E:D8 H:84 L:1C SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C1
A:00 F:40 B:1D C:05 D:00 E:D8 H:84 L:1C SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C1
A:00 F:40 B:1D C:05 D:00 E:D8 H:84 L:1B SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C1
A:00 F:40 B:1C C:05 D:00 E:D8 H:84 L:1B SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C1
A:00 F:40 B:1C C:05 D:00 E:D8 H:84 L:1B SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C1
A:00 F:40 B:1C C:05 D:00 E:D8 H:84 L:1A SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C1
A:00 F:40 B:1B C:05 D:00 E:D8 H:84 L:1A SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C1
A:00 F:40 B:1B C:05 D:00 E:D8 H:84 L:1A SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C1
A:00 F:40 B:1B C:05 D:00 E:D8 H:84 L:19 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C1
A:00 F:40 B:1A C:05 D:00 E:D8 H:84 L:19 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C1
A:00 F:40 B:1A C:05 D:00 E:D8 H:84 L:19 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C1
A:00 F:40 B:1A C:05 D:00 E:D8 H:84 L:18 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C1
A:00 F:40 B:19 C:05 D:00 E:D8 H:84 L:18 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C1
A:00 F:40 B:19 C:05 D:00 E:D8 H:84 L:18 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C1
A:00 F:40 B:19 C:05 D:00 E:D8 H:84 L:17 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C1
A:00 F:40 B:18 C:05 D:00 E:D8 H:84 L:17 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C1
A:00 F:40 B:18 C:05 D:00 E:D8 H:84 L:17 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C1
A:00 F:40 B:18 C:05 D:00 E:D8 H:84 L:16 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:17 C:05 D:00 E:D8 H:84 L:16 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:17 C:05 D:00 E:D8 H:84 L:16 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:17 C:05 D:00 E:D8 H:84 L:15 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:16 C:05 D:00 E:D8 H:84 L:15 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:16 C:05 D:00 E:D8 H:84 L:15 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:16 C:05 D:00 E:D8 H:84 L:14 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:15 C:05 D:00 E:D8 H:84 L:14 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:15 C:05 D:00 E:D8 H:84 L:14 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:15 C:05 D:00 E:D8 H:84 L:13 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:14 C:05 D:00 E:D8 H:84 L:13 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:14 C:05 D:00 E:D8 H:84 L:13 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:14 C:05 D:00 E:D8 H:84 L:12 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:13 C:05 D:00 E:D8 H:84 L:12 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:13 C:05 D:00 E:D8 H:84 L:12 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:13 C:05 D:00 E:D8 H:84 L:11 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:12 C:05 D:00 E:D8 H:84 L:11 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:12 C:05 D:00 E:D8 H:84 L:11 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:12 C:05 D:00 E:D8 H:84 L:10 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:11 C:05 D:00 E:D8 H:84 L:10 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:11 C:05 D:00 E:D8 H:84 L:10 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:11 C:05 D:00 E:D8 H:84 L:0F SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:10 C:05 D:00 E:D8 H:84 L:0F SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:10 C:05 D:00 E:D8 H:84 L:0F SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:10 C:05 D:00 E:D8 H:84 L:0E SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:60 B:0F C:05 D:00 E:D8 H:84 L:0E SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:60 B:0F C:05 D:00 E:D8 H:84 L:0E SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:60 B:0F C:05 D:00 E:D8 H:84 L:0D SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:0E C:05 D:00 E:D8 H:84 L:0D SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:0E C:05 D:00 E:D8 H:84 L:0D SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:0E C:05 D:00 E:D8 H:84 L:0C SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:0D C:05 D:00 E:D8 H:84 L:0C SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C2
A:00 F:40 B:0D C:05 D:00 E:D8 H:84 L:0C SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:0D C:05 D:00 E:D8 H:84 L:0B SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:0C C:05 D:00 E:D8 H:84 L:0B SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:0C C:05 D:00 E:D8 H:84 L:0B SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:0C C:05 D:00 E:D8 H:84 L:0A SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:0B C:05 D:00 E:D8 H:84 L:0A SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:0B C:05 D:00 E:D8 H:84 L:0A SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:0B C:05 D:00 E:D8 H:84 L:09 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:0A C:05 D:00 E:D8 H:84 L:09 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:0A C:05 D:00 E:D8 H:84 L:09 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:0A C:05 D:00 E:D8 H:84 L:08 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:09 C:05 D:00 E:D8 H:84 L:08 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:09 C:05 D:00 E:D8 H:84 L:08 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:09 C:05 D:00 E:D8 H:84 L:07 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:08 C:05 D:00 E:D8 H:84 L:07 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:08 C:05 D:00 E:D8 H:84 L:07 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:08 C:05 D:00 E:D8 H:84 L:06 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:07 C:05 D:00 E:D8 H:84 L:06 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:07 C:05 D:00 E:D8 H:84 L:06 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:07 C:05 D:00 E:D8 H:84 L:05 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:06 C:05 D:00 E:D8 H:84 L:05 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:06 C:05 D:00 E:D8 H:84 L:05 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:06 C:05 D:00 E:D8 H:84 L:04 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:05 C:05 D:00 E:D8 H:84 L:04 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:05 C:05 D:00 E:D8 H:84 L:04 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:05 C:05 D:00 E:D8 H:84 L:03 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:04 C:05 D:00 E:D8 H:84 L:03 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:04 C:05 D:00 E:D8 H:84 L:03 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:04 C:05 D:00 E:D8 H:84 L:02 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:03 C:05 D:00 E:D8 H:84 L:02 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:03 C:05 D:00 E:D8 H:84 L:02 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:03 C:05 D:00 E:D8 H:84 L:01 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C3
A:00 F:40 B:02 C:05 D:00 E:D8 H:84 L:01 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:02 C:05 D:00 E:D8 H:84 L:01 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:02 C:05 D:00 E:D8 H:84 L:00 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:01 C:05 D:00 E:D8 H:84 L:00 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:01 C:05 D:00 E:D8 H:84 L:00 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:01 C:05 D:00 E:D8 H:83 L:FF SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:C0 B:00 C:05 D:00 E:D8 H:83 L:FF SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:C0 B:00 C:05 D:00 E:D8 H:83 L:FF SP:CFFF PC:027F PCMEM:0D,20,F9,21 LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:00 C:04 D:00 E:D8 H:83 L:FF SP:CFFF PC:0280 PCMEM:20,F9,21,FF LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:00 C:04 D:00 E:D8 H:83 L:FF SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:00 C:04 D:00 E:D8 H:83 L:FE SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:60 B:FF C:04 D:00 E:D8 H:83 L:FE SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:60 B:FF C:04 D:00 E:D8 H:83 L:FE SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:60 B:FF C:04 D:00 E:D8 H:83 L:FD SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:FE C:04 D:00 E:D8 H:83 L:FD SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:FE C:04 D:00 E:D8 H:83 L:FD SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:FE C:04 D:00 E:D8 H:83 L:FC SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:FD C:04 D:00 E:D8 H:83 L:FC SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:FD C:04 D:00 E:D8 H:83 L:FC SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:FD C:04 D:00 E:D8 H:83 L:FB SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:FC C:04 D:00 E:D8 H:83 L:FB SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:FC C:04 D:00 E:D8 H:83 L:FB SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:FC C:04 D:00 E:D8 H:83 L:FA SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:FB C:04 D:00 E:D8 H:83 L:FA SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:FB C:04 D:00 E:D8 H:83 L:FA SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:FB C:04 D:00 E:D8 H:83 L:F9 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:FA C:04 D:00 E:D8 H:83 L:F9 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:FA C:04 D:00 E:D8 H:83 L:F9 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:FA C:04 D:00 E:D8 H:83 L:F8 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:F9 C:04 D:00 E:D8 H:83 L:F8 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:F9 C:04 D:00 E:D8 H:83 L:F8 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:F9 C:04 D:00 E:D8 H:83 L:F7 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C4
A:00 F:40 B:F8 C:04 D:00 E:D8 H:83 L:F7 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F8 C:04 D:00 E:D8 H:83 L:F7 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F8 C:04 D:00 E:D8 H:83 L:F6 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F7 C:04 D:00 E:D8 H:83 L:F6 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F7 C:04 D:00 E:D8 H:83 L:F6 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F7 C:04 D:00 E:D8 H:83 L:F5 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F6 C:04 D:00 E:D8 H:83 L:F5 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F6 C:04 D:00 E:D8 H:83 L:F5 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F6 C:04 D:00 E:D8 H:83 L:F4 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F5 C:04 D:00 E:D8 H:83 L:F4 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F5 C:04 D:00 E:D8 H:83 L:F4 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F5 C:04 D:00 E:D8 H:83 L:F3 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F4 C:04 D:00 E:D8 H:83 L:F3 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F4 C:04 D:00 E:D8 H:83 L:F3 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F4 C:04 D:00 E:D8 H:83 L:F2 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F3 C:04 D:00 E:D8 H:83 L:F2 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F3 C:04 D:00 E:D8 H:83 L:F2 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F3 C:04 D:00 E:D8 H:83 L:F1 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F2 C:04 D:00 E:D8 H:83 L:F1 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F2 C:04 D:00 E:D8 H:83 L:F1 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F2 C:04 D:00 E:D8 H:83 L:F0 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F1 C:04 D:00 E:D8 H:83 L:F0 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F1 C:04 D:00 E:D8 H:83 L:F0 SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F1 C:04 D:00 E:D8 H:83 L:EF SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F0 C:04 D:00 E:D8 H:83 L:EF SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F0 C:04 D:00 E:D8 H:83 L:EF SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:F0 C:04 D:00 E:D8 H:83 L:EE SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:60 B:EF C:04 D:00 E:D8 H:83 L:EE SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:60 B:EF C:04 D:00 E:D8 H:83 L:EE SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:60 B:EF C:04 D:00 E:D8 H:83 L:ED SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:EE C:04 D:00 E:D8 H:83 L:ED SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:EE C:04 D:00 E:D8 H:83 L:ED SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:EE C:04 D:00 E:D8 H:83 L:EC SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C5
A:00 F:40 B:ED C:04 D:00 E:D8 H:83 L:EC SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C6
A:00 F:40 B:ED C:04 D:00 E:D8 H:83 L:EC SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C6
A:00 F:40 B:ED C:04 D:00 E:D8 H:83 L:EB SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C6
A:00 F:40 B:EC C:04 D:00 E:D8 H:83 L:EB SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C6
A:00 F:40 B:EC C:04 D:00 E:D8 H:83 L:EB SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C6
A:00 F:40 B:EC C:04 D:00 E:D8 H:83 L:EA SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C6
A:00 F:40 B:EB C:04 D:00 E:D8 H:83 L:EA SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C6
A:00 F:40 B:EB C:04 D:00 E:D8 H:83 L:EA SP:CFFF PC:027B PCMEM:32,05,20,FC LY:00 STAT:00 LCDC:03 DIV:C6
A:00 F:40 B:EB C:04 D:00 E:D8 H:83 L:E9 SP:CFFF PC:027C PCMEM:05,20,FC,0D LY:00 STAT:00 LCDC:03 DIV:C6
A:00 F:40 B:EA C:04 D:00 E:D8 H:83 L:E9 SP:CFFF PC:027D PCMEM:20,FC,0D,20 LY:00 STAT:00 LCDC:03 DIV:C6
